year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,5,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",931,127,24.82,0,36.76,0,65.42,9,1,7785,2732,0,1201,0,3852
2017,5,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1251,128,27.42,0,30.37,0,70.21,0,0,10289,4891,0,883,0,4515
2017,5,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",148,33,9.67,0,12.85,0,10.48,1,0,2846,1762,0,432,0,652
2017,5,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",84,4,0,0,4,0,0,1,0,95,0,0,95,0,0
2017,5,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",178,37,15.9,0.6,11.17,0,9.32,0,0,1694,822,9,306,0,557
2017,5,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",83,8,4.89,0,1,0,2.11,0,1,895,757,0,16,0,122
2017,5,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",267,43,12.12,0.82,10.52,0,19.54,3,1,2384,642,71,324,0,1347
2017,5,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",353,60,15.41,1,7.6,0,35.99,3,0,5302,1671,51,280,0,3300
2017,5,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",25,4,0.91,0,2.44,0,0.65,1,1,143,42,0,90,0,11
2017,5,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",194,16,7.65,0.92,0.97,0,6.46,0,0,1022,495,191,30,0,306
2017,5,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",92,17,3.03,0,4.76,0,9.22,3,0,1266,271,0,190,0,805
2017,5,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",273,47,14.01,1,4.46,0,27.54,7,0,4273,2255,193,199,0,1626
2017,5,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",62,7,2,1,1.01,0,2.99,3,1,1278,240,19,27,0,992
2017,5,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",84,13,6.41,1,3.11,0,2.48,2,0,659,348,21,97,0,193
2017,5,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Rock Springs Sweetwater County",58,6,0.68,0,1.17,0,4.15,0,0,298,36,0,25,0,237
2017,5,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",184,54,6.86,0,9.12,0,38.02,2,0,3406,449,0,402,0,2555
2017,5,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",3,1,0,0,0.23,0,0.77,0,0,39,0,0,9,0,30
2017,5,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",51,5,2.8,0,0.48,0,1.72,0,0,422,296,0,11,0,115
2017,5,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",31,3,1.94,0,0,0,1.06,0,0,169,71,0,0,0,98
2017,5,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",158,36,10.1,0.83,8.93,0,16.14,1,0,2931,856,72,412,0,1591
2017,5,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",31,1,1,0,0,0,0,0,0,62,62,0,0,0,0
2017,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",659,85,16.6,0,15.35,0,53.06,5,0,5235,1391,0,570,0,3274
2017,5,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",141,35,5.84,0,9.23,0,19.93,3,1,1692,375,0,226,0,1091
2017,5,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",36,4,1.95,0,1.05,0,1,0,0,178,78,0,20,0,80
2017,5,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",420,121,16.6,3.24,21.22,0,79.94,7,2,8632,2590,148,795,0,5099
2017,5,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",413,53,21.8,1,11.52,0,18.69,4,0,4395,2427,25,518,0,1425
2017,5,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",360,107,21.06,0.58,18.42,0,66.94,3,0,8909,3173,21,775,0,4940
2017,5,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",96,10,6.41,0,1.65,0,1.94,0,0,928,711,0,74,0,143
2017,5,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",193,34,13.34,1,11.71,0,7.95,0,0,1553,627,38,262,0,626
2017,5,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1463,226,25.9,13.56,77.49,0,109.05,2,3,13171,2420,794,2846,0,7111
2017,5,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2951,966,78.28,28.92,497.16,0.95,360.69,92,0,89120,13400,2503,43875,18,29324
2017,5,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",60,2,0.68,0,0,0,1.32,0,2,155,53,0,0,0,102
2017,5,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",242,19,5.26,0,5.55,0,8.2,0,0,959,393,0,132,0,434
2017,5,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",25,2,0.28,0,0,0,1.72,0,0,72,8,0,0,0,64
2017,5,OO,SkyWest Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",7,1,1,0,0,0,0,0,0,25,25,0,0,0,0
2017,5,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",421,42,13.28,0,6.63,0,22.09,0,0,3376,2149,0,198,0,1029
2017,5,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3677,334,83.42,4,82.5,0,164.08,6,12,23427,8885,113,2340,0,12089
2017,5,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",503,100,25.32,0,24.08,0,50.59,5,0,6334,1879,0,705,0,3750
2017,5,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",262,37,13.04,0.56,10.03,0,13.38,4,1,2952,889,19,264,0,1780
2017,5,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",89,10,4,0,3.51,0,2.49,1,0,425,260,0,68,0,97
2017,5,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",161,31,10.36,0,7.1,0,13.54,0,0,1699,629,0,190,0,880
2017,5,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31,8,3.54,0,1.53,0,2.93,0,0,538,257,0,35,0,246
2017,5,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",62,3,1.42,0.98,0.58,0,0.02,0,0,379,50,303,19,0,7
2017,5,OO,SkyWest Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",58,12,5.82,0,0.46,0,5.72,0,0,545,313,0,11,0,221
2017,5,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",131,14,9.04,0,3.04,0,1.92,0,0,1088,892,0,109,0,87
2017,5,OO,SkyWest Airlines Inc.,TOL,"Toledo, OH: Toledo Express",27,6,0.39,0,1.07,0,4.54,1,0,539,13,0,54,0,472
2017,5,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",27,13,1.75,1,1.36,0,8.89,0,0,648,166,107,44,0,331
2017,5,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",179,30,11.61,0,10.11,0,8.28,1,2,3228,1768,0,401,0,1059
2017,5,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",525,114,28.7,0,28.63,0,56.67,0,1,7079,2875,0,1002,0,3202
2017,5,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",201,36,12.55,0.18,11.06,0,12.21,0,1,2086,804,4,407,0,871
2017,5,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",86,10,4,0,4.07,0,1.93,0,0,418,254,0,72,0,92
2017,5,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",59,16,3.57,0,7.06,0,5.36,1,0,1181,598,0,209,0,374
2017,5,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",7,1,0.76,0,0.24,0,0,0,0,21,16,0,5,0,0
2017,5,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",153,35,7.84,0,10.36,0,16.79,3,0,1752,590,0,397,0,765
2017,5,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",124,8,2.49,0.79,0.05,0,4.67,0,0,1238,915,15,1,0,307
2017,5,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",85,16,3.25,0.94,4.31,0,7.49,0,0,1022,118,16,369,0,519
2017,5,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",58,12,3.29,0.8,1.38,0,6.54,0,0,654,74,39,61,0,480
2017,5,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",62,6,1.94,0,3.44,0,0.61,0,0,133,46,0,76,0,11
2017,5,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",517,73,21.1,0.92,28.6,0,22.38,1,4,4093,1198,25,1198,0,1672
2017,5,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",635,88,29.28,1.3,23.82,0,33.6,0,1,4447,1599,76,774,0,1998
2017,5,UA,United Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",31,6,0.81,0,1,0,4.19,0,0,607,48,0,39,0,520
2017,5,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",169,25,6.24,4.2,5.17,0,9.4,0,0,2833,406,704,225,0,1498
2017,5,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",61,8,2.95,0,0.39,0,4.65,0,0,518,232,0,11,0,275
2017,5,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",147,41,10.53,0,8.81,0,21.66,0,0,2801,682,0,452,0,1667
2017,5,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",57,4,0.41,0,1.64,0,1.95,0,0,122,12,0,48,0,62
2017,5,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1065,316,44.33,4.15,192.24,0,75.28,5,1,23885,2827,426,14120,0,6512
2017,5,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,14,5.35,0.63,2.51,0,5.51,0,0,1123,344,92,272,0,415
2017,5,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",53,5,1.35,0.65,0.22,0,2.78,0,0,511,106,32,11,0,362
2017,5,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",39,5,2.3,0,0,0,2.7,0,1,282,164,0,0,0,118
2017,5,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",265,38,8.58,0.43,18.9,0,10.08,0,0,1581,364,47,729,0,441
2017,5,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",93,9,3.73,0,1.24,0,4.03,0,0,652,180,0,24,0,448
2017,5,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",130,25,4.7,0,1.96,0,18.33,0,0,1936,280,0,189,0,1467
2017,5,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",433,84,14.69,0.35,12.88,0,56.08,0,0,6114,814,14,578,0,4708
2017,5,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",116,16,0.81,0,6.11,0,9.08,1,0,1113,107,0,191,0,815
2017,5,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",89,9,1.73,1,0.63,0,5.63,1,1,559,82,70,27,0,380
2017,5,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",55,13,1.83,0,5.52,0,5.65,0,0,682,103,0,184,0,395
2017,5,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",306,51,13.36,0.72,13.49,0,23.43,1,2,2884,594,140,506,0,1644
2017,5,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",5262,565,170.12,12.62,217.29,0,164.97,3,17,39359,14103,811,9987,0,14458
2017,5,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",526,81,25.32,2.31,24.91,0,28.46,1,0,6193,2460,118,1009,0,2606
2017,5,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",160,24,5.03,0.01,9.82,0,9.15,0,0,1413,192,1,398,0,822
